doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source_response
202004211q,2020-04-21,368,"Puis là il n'y a pas de règle parfaite, là. Est-ce que c'est. il faut que ça soit stable pour sept jours, pour 14 jours? Je regarde un peu ce qui se fait dans d'autres pays, puis ça fluctue d'un pays à l'autre, les règles qu'on se donne. Mais ce qu'on discute à tous les jours, c'est de voir quand est-ce qu'on va être prêts à avoir assez d'assurance sur la stabilité de la situation pour réouvrir graduellement l'économie, les écoles, les garderies.",non,,,,,non,non,
202004211q,2020-04-21,369,"Est-ce que c'est. il faut que ça soit stable pour sept jours, pour 14 jours? Je regarde un peu ce qui se fait dans d'autres pays, puis ça fluctue d'un pays à l'autre, les règles qu'on se donne. Mais ce qu'on discute à tous les jours, c'est de voir quand est-ce qu'on va être prêts à avoir assez d'assurance sur la stabilité de la situation pour réouvrir graduellement l'économie, les écoles, les garderies. Ça fait partie des discussions qu'on a à tous les jours.",non,,,,,non,non,
202004211q,2020-04-21,370,"il faut que ça soit stable pour sept jours, pour 14 jours? Je regarde un peu ce qui se fait dans d'autres pays, puis ça fluctue d'un pays à l'autre, les règles qu'on se donne. Mais ce qu'on discute à tous les jours, c'est de voir quand est-ce qu'on va être prêts à avoir assez d'assurance sur la stabilité de la situation pour réouvrir graduellement l'économie, les écoles, les garderies. Ça fait partie des discussions qu'on a à tous les jours. Quand on va être prêts à annoncer un plan, on va l'annoncer, mais on n'est pas prêts aujourd'hui.",non,,,,,non,non,
202004211q,2020-04-21,371,"Je regarde un peu ce qui se fait dans d'autres pays, puis ça fluctue d'un pays à l'autre, les règles qu'on se donne. Mais ce qu'on discute à tous les jours, c'est de voir quand est-ce qu'on va être prêts à avoir assez d'assurance sur la stabilité de la situation pour réouvrir graduellement l'économie, les écoles, les garderies. Ça fait partie des discussions qu'on a à tous les jours. Quand on va être prêts à annoncer un plan, on va l'annoncer, mais on n'est pas prêts aujourd'hui. Le Modérateur : Merci.",non,,,,,non,non,
202004211q,2020-04-21,372,"Mais ce qu'on discute à tous les jours, c'est de voir quand est-ce qu'on va être prêts à avoir assez d'assurance sur la stabilité de la situation pour réouvrir graduellement l'économie, les écoles, les garderies. Ça fait partie des discussions qu'on a à tous les jours. Quand on va être prêts à annoncer un plan, on va l'annoncer, mais on n'est pas prêts aujourd'hui. Le Modérateur : Merci. C'est ce qui complète pour les questions en français.",non,,,,,non,oui,
202004211q,2020-04-21,373,"Ça fait partie des discussions qu'on a à tous les jours. Quand on va être prêts à annoncer un plan, on va l'annoncer, mais on n'est pas prêts aujourd'hui. Le Modérateur : Merci. C'est ce qui complète pour les questions en français. On va maintenant passer aux questions en anglais.",non,,,,,non,non,
202004211q,2020-04-21,374,"Quand on va être prêts à annoncer un plan, on va l'annoncer, mais on n'est pas prêts aujourd'hui. Le Modérateur : Merci. C'est ce qui complète pour les questions en français. On va maintenant passer aux questions en anglais. Second question.",non,,,,,non,non,
202004211q,2020-04-21,375,Le Modérateur : Merci. C'est ce qui complète pour les questions en français. On va maintenant passer aux questions en anglais. Second question. Le Modérateur :Thank you.,non,,,,,non,non,
202004211q,2020-04-21,376,"C'est ce qui complète pour les questions en français. On va maintenant passer aux questions en anglais. Second question. Le Modérateur :Thank you. Next question, Samuel Pouliot, CTV News.",non,,,,,non,non,
202004211q,2020-04-21,377,"On va maintenant passer aux questions en anglais. Second question. Le Modérateur :Thank you. Next question, Samuel Pouliot, CTV News. Le Modérateur : Next question.",non,,,,,non,non,
202004211q,2020-04-21,378,"Second question. Le Modérateur :Thank you. Next question, Samuel Pouliot, CTV News. Le Modérateur : Next question. Le Modérateur : Thank you.",non,,,,,non,non,
202004211q,2020-04-21,379,"Le Modérateur :Thank you. Next question, Samuel Pouliot, CTV News. Le Modérateur : Next question. Le Modérateur : Thank you. Le Modérateur : Thank you.",non,,,,,non,non,
202004211q,2020-04-21,380,"Next question, Samuel Pouliot, CTV News. Le Modérateur : Next question. Le Modérateur : Thank you. Le Modérateur : Thank you. Le Modérateur : Thank you.",non,,,,,non,non,
202004211q,2020-04-21,381,Le Modérateur : Next question. Le Modérateur : Thank you. Le Modérateur : Thank you. Le Modérateur : Thank you. Le Modérateur : And one very last question for Global News.,non,,,,,non,non,
202004211q,2020-04-21,382,Le Modérateur : Thank you. Le Modérateur : Thank you. Le Modérateur : Thank you. Le Modérateur : And one very last question for Global News. But you don't reuse «les masques chirurgicaux».,non,,,,,non,non,
202004211q,2020-04-21,383,Le Modérateur : Thank you. Le Modérateur : Thank you. Le Modérateur : And one very last question for Global News. But you don't reuse «les masques chirurgicaux». Le Modérateur : Thank you,non,,,,,non,oui,
202004211q,2020-04-21,384,Le Modérateur : Thank you. Le Modérateur : And one very last question for Global News. But you don't reuse «les masques chirurgicaux». Le Modérateur : Thank you very,non,,,,,non,non,
202004211q,2020-04-21,385,Le Modérateur : And one very last question for Global News. But you don't reuse «les masques chirurgicaux». Le Modérateur : Thank you very much,non,,,,,non,non,
202004211q,2020-04-21,386,But you don't reuse «les masques chirurgicaux». Le Modérateur : Thank you very much .,non,,,,,non,non,
202004211q,2020-04-21,387,Le Modérateur : Thank you very much . C'est ce qui complète pour cette conférence de presse.,non,,,,,non,non,
202004211q,2020-04-21,388,"very much . C'est ce qui complète pour cette conférence de presse. Legault : Merci, tout le monde.",non,,,,,non,non,
202004211q,2020-04-21,389,"much . C'est ce qui complète pour cette conférence de presse. Legault : Merci, tout le monde. (Fin à 14 h 1)Fin de la transcription",non,,,,,non,non,
202004211q,2020-04-21,390,". C'est ce qui complète pour cette conférence de presse. Legault : Merci, tout le monde. (Fin à 14 h 1)Fin de la transcription",non,,,,,non,non,
202004211q,2020-04-21,391,"C'est ce qui complète pour cette conférence de presse. Legault : Merci, tout le monde. (Fin à 14 h 1)Fin de la transcription",non,,,,,non,non,
202003301q,2020-03-30,0,"Titre et participants : Conférence de presse de M. François Legault, premier ministre et Mme Danielle McCann, ministre de la Santé et des Services sociaux. Sujet : Situation au Québec quant à la COVID-19. Date :",non,,,,,non,non,
202003301q,2020-03-30,1,"Titre et participants : Conférence de presse de M. François Legault, premier ministre et Mme Danielle McCann, ministre de la Santé et des Services sociaux. Sujet : Situation au Québec quant à la COVID-19. Date : Le lundi 30 mars 2020, 13 h. 30), édifice Pamphile",non,,,,,non,non,
202003301q,2020-03-30,2,"Titre et participants : Conférence de presse de M. François Legault, premier ministre et Mme Danielle McCann, ministre de la Santé et des Services sociaux. Sujet : Situation au Québec quant à la COVID-19. Date : Le lundi 30 mars 2020, 13 h. 30), édifice Pamphile -",non,,,,,non,non,
202003301q,2020-03-30,3,"Sujet : Situation au Québec quant à la COVID-19. Date : Le lundi 30 mars 2020, 13 h. 30), édifice Pamphile - Le May.",non,,,,,non,non,
202003301q,2020-03-30,4,"Date : Le lundi 30 mars 2020, 13 h. 30), édifice Pamphile - Le May. Début de la transcription : (Treize heures une minute) M. Legault : Oui, bonjour, tout le monde.",non,,,,,non,non,
202003301q,2020-03-30,5,"Le lundi 30 mars 2020, 13 h. 30), édifice Pamphile - Le May. Début de la transcription : (Treize heures une minute) M. Legault : Oui, bonjour, tout le monde. Bien, je veux commencer en vous disant que je comprends que la bataille qu'on mène contre le coronavirus est longue, et puis, il faut être réaliste, ça va durer encore des semaines.",non,,,,,non,non,
202003301q,2020-03-30,6,"- Le May. Début de la transcription : (Treize heures une minute) M. Legault : Oui, bonjour, tout le monde. Bien, je veux commencer en vous disant que je comprends que la bataille qu'on mène contre le coronavirus est longue, et puis, il faut être réaliste, ça va durer encore des semaines. Donc, évidemment, c'est important de garder le moral, mais je comprends aussi qu'il y a des personnes qui sont stressées, qui sont anxieuses, qui sont déprimées, et le message que je veux vous lancer aujourd'hui, c'est que, si vous avez.",non,,,,,non,non,
202003301q,2020-03-30,7,"Le May. Début de la transcription : (Treize heures une minute) M. Legault : Oui, bonjour, tout le monde. Bien, je veux commencer en vous disant que je comprends que la bataille qu'on mène contre le coronavirus est longue, et puis, il faut être réaliste, ça va durer encore des semaines. Donc, évidemment, c'est important de garder le moral, mais je comprends aussi qu'il y a des personnes qui sont stressées, qui sont anxieuses, qui sont déprimées, et le message que je veux vous lancer aujourd'hui, c'est que, si vous avez. ou vous sentez que vous êtes comme en train de perdre le contrôle, n'hésitez pas à aller consulter.",non,,,,,non,non,
202003301q,2020-03-30,8,"Début de la transcription : (Treize heures une minute) M. Legault : Oui, bonjour, tout le monde. Bien, je veux commencer en vous disant que je comprends que la bataille qu'on mène contre le coronavirus est longue, et puis, il faut être réaliste, ça va durer encore des semaines. Donc, évidemment, c'est important de garder le moral, mais je comprends aussi qu'il y a des personnes qui sont stressées, qui sont anxieuses, qui sont déprimées, et le message que je veux vous lancer aujourd'hui, c'est que, si vous avez. ou vous sentez que vous êtes comme en train de perdre le contrôle, n'hésitez pas à aller consulter. Donc, c'est important, là, toutes les sortes de problèmes de santé mentale, c'est aussi important que les problèmes de santé physique.",non,,,,,non,non,
202003301q,2020-03-30,9,"Bien, je veux commencer en vous disant que je comprends que la bataille qu'on mène contre le coronavirus est longue, et puis, il faut être réaliste, ça va durer encore des semaines. Donc, évidemment, c'est important de garder le moral, mais je comprends aussi qu'il y a des personnes qui sont stressées, qui sont anxieuses, qui sont déprimées, et le message que je veux vous lancer aujourd'hui, c'est que, si vous avez. ou vous sentez que vous êtes comme en train de perdre le contrôle, n'hésitez pas à aller consulter. Donc, c'est important, là, toutes les sortes de problèmes de santé mentale, c'est aussi important que les problèmes de santé physique. D'ailleurs, je veux en profiter, puis ça sera mes remerciements du jour, je veux remercier tous les travailleurs sociaux qui aident, par exemple, dans les centres jeunesse, mais aussi qui aident toutes les personnes qui ont des problèmes de santé mentale.",non,,,,,non,non,
202003301q,2020-03-30,10,"Donc, évidemment, c'est important de garder le moral, mais je comprends aussi qu'il y a des personnes qui sont stressées, qui sont anxieuses, qui sont déprimées, et le message que je veux vous lancer aujourd'hui, c'est que, si vous avez. ou vous sentez que vous êtes comme en train de perdre le contrôle, n'hésitez pas à aller consulter. Donc, c'est important, là, toutes les sortes de problèmes de santé mentale, c'est aussi important que les problèmes de santé physique. D'ailleurs, je veux en profiter, puis ça sera mes remerciements du jour, je veux remercier tous les travailleurs sociaux qui aident, par exemple, dans les centres jeunesse, mais aussi qui aident toutes les personnes qui ont des problèmes de santé mentale. Je sais que mon épouse Isabelle appelle beaucoup d'intervenants.",non,,,,,non,non,
202003301q,2020-03-30,11,"ou vous sentez que vous êtes comme en train de perdre le contrôle, n'hésitez pas à aller consulter. Donc, c'est important, là, toutes les sortes de problèmes de santé mentale, c'est aussi important que les problèmes de santé physique. D'ailleurs, je veux en profiter, puis ça sera mes remerciements du jour, je veux remercier tous les travailleurs sociaux qui aident, par exemple, dans les centres jeunesse, mais aussi qui aident toutes les personnes qui ont des problèmes de santé mentale. Je sais que mon épouse Isabelle appelle beaucoup d'intervenants. Lionel",non,,,,,non,non,
202003301q,2020-03-30,12,"Donc, c'est important, là, toutes les sortes de problèmes de santé mentale, c'est aussi important que les problèmes de santé physique. D'ailleurs, je veux en profiter, puis ça sera mes remerciements du jour, je veux remercier tous les travailleurs sociaux qui aident, par exemple, dans les centres jeunesse, mais aussi qui aident toutes les personnes qui ont des problèmes de santé mentale. Je sais que mon épouse Isabelle appelle beaucoup d'intervenants. Lionel Carmant me raconte des belles histoires.",non,,,,,non,non,
